window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields,attack_type,topology,location,run_repeat
375,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.0,0.0,-64.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-64.0,0.0,0.2000000000000028,3.712933333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
380,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.2,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-64.2,0.16,0.4000000000000057,1.1297833333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
385,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-62.8,8.559999999999999,-65.0,-57.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-62.8,8.559999999999999,1.0,1.3626166666666668,,,,0.0,0,4.0,3.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
390,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-63.8,0.16,-64.0,-63.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-63.8,0.16,0.0,1.6401333333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
395,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.0,0.0,-64.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-64.0,0.0,0.2000000000000028,1.4755666666666665,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
400,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.0,0.0,-64.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-64.0,0.0,0.2000000000000028,1.85035,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
405,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-63.2,2.16,-65.0,-62.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-63.2,2.16,0.5999999999999943,2.8600833333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
410,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.2,0.5599999999999999,-65.0,-63.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.2,0.5599999999999999,0.4000000000000057,1.4904499999999998,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
415,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.2,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.2,0.16,0.4000000000000057,1.2987166666666667,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
420,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-67.6,3.439999999999999,-71.0,-66.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-67.6,3.439999999999999,3.799999999999997,1.091616666666667,,,,0.0,0,4.0,3.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
425,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,1.3270000000000002,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
430,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.5599999999999999,1.0,1.81515,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
435,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.0,1.2000000000000028,1.7858333333333332,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
440,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.16,1.0,2.8414333333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
445,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.0,1.2000000000000028,3.087333333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
450,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.0,1.2000000000000028,1.46945,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
455,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.6,0.24,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.6,0.24,0.7999999999999972,1.376,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
460,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.2,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.2,0.16,0.4000000000000057,1.5133,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
465,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.6,0.24,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.6,0.24,0.7999999999999972,1.34375,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
470,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.4,0.24,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.4,0.24,0.6000000000000085,1.0417166666666666,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
475,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.4,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.4,1.2000000000000028,18.22476923076923,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
480,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.16,1.0,52.62309375,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
485,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.4,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.4,1.2000000000000028,5.3730166666666666,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
490,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,2.734833333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
495,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.6,0.24,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.6,0.24,0.7999999999999972,2.1426833333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
500,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.0,1.2000000000000028,1.57935,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
505,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.5599999999999999,1.0,2.069733333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
510,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.2,0.16,1.4000000000000057,3.59295,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
515,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.16,1.0,3.1928,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
520,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.5599999999999999,1.0,1.726,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
525,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.4,0.24,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.4,0.24,0.6000000000000085,2.334142857142857,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
530,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.16,1.0,2.192916666666667,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
535,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.6,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.6,0.24,1.7999999999999972,2.868033333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
540,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.4,0.24,1.6000000000000083,2.238375,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
545,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-66.0,0.0,-66.0,-66.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-66.0,0.0,2.200000000000003,20.054125,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
550,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,2.069607142857143,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
555,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-66.0,0.0,-66.0,-66.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-66.0,0.0,2.200000000000003,68.879203125,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
560,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.6,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.6,0.24,1.7999999999999972,2.548,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
565,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.4,0.24,1.6000000000000083,4.6297,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
570,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.8,0.16,2.0,35.86625,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
575,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.6,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.6,0.24,1.7999999999999972,3.05885,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
580,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-65.0,0.0,1.2000000000000028,2.870033333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
585,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.16,-65.0,-64.0,0.0,False,4.0,False,4.0,False,2.0,2.0,,,,0.0,-64.8,0.16,1.0,53.39058333333333,,,,0.0,0,4.0,4.0,1.0,True,2.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
590,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,2.082767857142857,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
595,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,13.356633333333331,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
600,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.4,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.4,1.2000000000000028,78.55215625,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
605,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.8,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.8,1.2000000000000028,2.492233333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
610,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,29.18325,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
615,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,2.1163,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
620,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,1.91715,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
625,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,2.7093833333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
630,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.8,0.16,2.0,1.5006833333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
635,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.16,1.4000000000000057,11.734216666666669,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
640,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,1.778,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
645,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.16,1.4000000000000057,85.21921666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
650,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,2.9784333333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
655,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-64.8,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-64.8,0.5599999999999999,1.0,2.585716666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
660,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,0.968375,,,,0.0,0,4.0,4.0,0.9999997500000624,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
665,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.16,1.4000000000000057,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
670,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
675,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.6,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.6,0.24,1.7999999999999972,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
