window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields
145,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-44.8,5.76,-49.0,-43.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-44.8,5.76,11.800000000000004,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
150,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-39.0,14.4,-45.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-39.0,14.4,17.6,,,,,0.0,0,4.0,3.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
155,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.0,4.4,-40.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.0,4.4,20.6,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
160,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.2,11.76,-43.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.2,11.76,20.4,,,,,0.0,0,4.0,3.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
165,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-41.4,3.4400000000000004,-43.0,-38.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-41.4,3.4400000000000004,15.200000000000003,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
170,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-41.8,0.16,-42.0,-41.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-41.8,0.16,14.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
175,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-41.8,0.16,-42.0,-41.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-41.8,0.16,14.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
180,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.0,24.4,-42.0,-31.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.0,24.4,20.6,,,,,0.0,0,4.0,1.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
185,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-34.0,0.8,-35.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-34.0,0.8,22.6,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
190,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-33.4,0.24,-34.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-33.4,0.24,23.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
195,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-33.2,0.16,-34.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-33.2,0.16,23.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
200,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-34.2,0.16,-35.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-34.2,0.16,22.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
205,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-33.2,0.16,-34.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-33.2,0.16,23.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
210,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.8,12.16,-43.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.8,12.16,19.800000000000004,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
215,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.4,3.8400000000000007,-39.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.4,3.8400000000000007,19.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
220,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-35.6,1.4400000000000002,-38.0,-35.0,0.0,False,5.0,False,5.0,False,0.0,0.0,,,,0.0,-35.6,1.4400000000000002,21.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
225,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-34.6,0.24,-35.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-34.6,0.24,22.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
230,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-34.2,0.16,-35.0,-34.0,0.0,False,3.0,False,3.0,False,0.0,0.0,,,,0.0,-34.2,0.16,22.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
235,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-33.8,0.16,-34.0,-33.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-33.8,0.16,22.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
240,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.6,4.24,-39.0,-34.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.6,4.24,20.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
245,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-39.6,1.8399999999999999,-41.0,-37.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-39.6,1.8399999999999999,17.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
250,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.8,3.3599999999999994,-40.0,-36.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.8,3.3599999999999994,18.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
255,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.8,1.3599999999999999,-40.0,-37.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.8,1.3599999999999999,18.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
260,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-39.8,0.5599999999999999,-41.0,-39.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-39.8,0.5599999999999999,16.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
