window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
185,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-52.2,2.96,-54,-49,0,False,4,False,4,False,0,0
190,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.4,1.4400000000000002,-55,-52,0,False,4,False,4,False,0,0
195,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.0,2.0,-56,-52,0,False,4,False,4,False,0,0
200,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-52.8,1.3599999999999999,-55,-52,0,False,4,False,4,False,0,0
205,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.0,0.4,-54,-52,0,False,4,False,4,False,0,0
210,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.8,0.5599999999999999,-55,-53,0,False,4,False,4,False,0,0
215,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.2,0.5599999999999999,-55,-53,0,False,4,False,4,False,0,0
220,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.4,4.640000000000001,-57,-52,0,False,4,False,4,False,0,0
225,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.8,0.16,-54,-53,0,False,4,False,4,False,0,0
230,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-55.2,0.96,-56,-54,0,False,4,False,4,False,0,0
235,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.6,0.64,-56,-54,0,False,4,False,4,False,0,0
240,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.4,7.44,-55,-47,0,False,4,False,4,False,0,0
245,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.2,2.5599999999999996,-54,-50,0,False,4,False,4,False,0,0
250,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-55.4,3.84,-59,-54,0,False,4,False,4,False,0,0
255,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.8,39.76,-53,-35,0,False,4,False,4,False,0,0
260,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.8,1.3599999999999999,-50,-47,0,False,4,False,4,False,0,0
265,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.6,0.24,-48,-47,0,False,4,False,4,False,0,0
270,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.4,0.6399999999999999,-49,-47,0,False,4,False,4,False,0,0
275,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.0,0.0,-47,-47,0,False,4,False,4,False,0,0
280,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-46.8,2.56,-49,-44,0,False,4,False,4,False,0,0
285,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.6,3.8400000000000007,-57,-51,0,False,4,False,4,False,0,0
290,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.4,0.6399999999999999,-55,-53,0,False,4,False,4,False,0,0
295,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.4,0.6399999999999999,-54,-52,0,False,4,False,4,False,0,0
300,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.8,3.7600000000000002,-55,-50,0,False,4,False,4,False,0,0
305,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.8,0.5599999999999999,-52,-50,0,False,4,False,4,False,0,0
310,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0
315,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0
320,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0
325,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.8,1.3599999999999999,-52,-49,0,False,4,False,4,False,0,0
330,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,2.1599999999999997,-53,-50,0,False,4,False,4,False,0,0
335,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-48.4,1.8399999999999999,-50,-46,0,False,4,False,4,False,0,0
340,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,1.7599999999999998,-54,-50,0,False,4,False,4,False,0,0
345,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,2.5599999999999996,-55,-51,0,False,4,False,4,False,0,0
350,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.4,0.6399999999999999,-53,-51,0,False,4,False,4,False,0,0
355,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,0,0
360,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.16,-52,-51,0,False,4,False,4,False,0,0
365,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,1,1
370,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.4,1.8400000000000003,-54,-50,0,False,4,False,4,False,1,1
375,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.2,3.7599999999999993,-55,-50,0,False,4,False,4,False,1,1
380,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.0,0.0,-54,-54,0,False,4,False,4,False,1,1
385,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.0,0.0,-54,-54,0,False,4,False,4,False,1,1
390,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.0,0.0,-54,-54,0,False,4,False,4,False,1,1
395,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.2,0.16,-55,-54,0,False,4,False,4,False,1,1
400,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.8,0.16,-55,-54,0,False,4,False,4,False,1,1
405,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.6,0.24,-55,-54,0,False,4,False,4,False,1,1
410,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.0,0.0,-54,-54,0,False,4,False,4,False,1,1
415,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.8,0.16,-55,-54,0,False,4,False,4,False,1,1
420,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.4,0.24,-55,-54,0,False,4,False,4,False,1,1
425,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.2,0.16,-55,-54,0,False,4,False,4,False,1,1
430,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-52.2,3.7600000000000002,-55,-50,0,False,4,False,4,False,1,1
435,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.6,0.24,-52,-51,0,False,4,False,4,False,1,1
440,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.8,0.16,-51,-50,0,False,4,False,4,False,1,1
445,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,1,1
450,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.4,-52,-50,0,False,4,False,4,False,1,1
455,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.4,3.0399999999999996,-52,-47,0,False,4,False,4,False,1,1
460,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,1,1
465,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.16,-52,-51,0,False,4,False,4,False,1,1
470,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.16,-52,-51,0,False,4,False,4,False,1,1
475,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,1.3599999999999999,-54,-51,0,False,4,False,4,False,1,1
