window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields
270,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.4,0.6399999999999999,-49,-47,0,False,4,False,4,False,0,0,,,,0.0,-47.4,0.6399999999999999,8.399999999999999,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
275,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-47.0,0.0,-47,-47,0,False,4,False,4,False,0,0,,,,0.0,-47.0,0.0,8.799999999999997,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
280,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-46.8,2.56,-49,-44,0,False,4,False,4,False,0,0,,,,0.0,-46.8,2.56,9.0,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
285,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.6,3.8400000000000007,-57,-51,0,False,4,False,4,False,0,0,,,,0.0,-53.6,3.8400000000000007,2.1999999999999957,,,,,0.0,0,4.0,3.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
290,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-54.4,0.6399999999999999,-55,-53,0,False,4,False,4,False,0,0,,,,0.0,-54.4,0.6399999999999999,1.3999999999999986,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
295,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.4,0.6399999999999999,-54,-52,0,False,4,False,4,False,0,0,,,,0.0,-53.4,0.6399999999999999,2.3999999999999986,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
300,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.8,3.7600000000000002,-55,-50,0,False,4,False,4,False,0,0,,,,0.0,-53.8,3.7600000000000002,2.0,,,,,0.0,0,4.0,3.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
305,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.8,0.5599999999999999,-52,-50,0,False,4,False,4,False,0,0,,,,0.0,-50.8,0.5599999999999999,5.0,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
310,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0,,,,0.0,-50.0,0.0,5.799999999999997,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
315,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0,,,,0.0,-50.0,0.0,5.799999999999997,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
320,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,0,,,,0.0,-50.0,0.0,5.799999999999997,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
325,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.8,1.3599999999999999,-52,-49,0,False,4,False,4,False,0,0,,,,0.0,-49.8,1.3599999999999999,6.0,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
330,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,2.1599999999999997,-53,-50,0,False,4,False,4,False,0,0,,,,0.0,-51.8,2.1599999999999997,4.0,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
335,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-48.4,1.8399999999999999,-50,-46,0,False,4,False,4,False,0,0,,,,0.0,-48.4,1.8399999999999999,7.399999999999999,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
340,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,1.7599999999999998,-54,-50,0,False,4,False,4,False,0,0,,,,0.0,-51.8,1.7599999999999998,4.0,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
345,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,2.5599999999999996,-55,-51,0,False,4,False,4,False,0,0,,,,0.0,-51.8,2.5599999999999996,4.0,,,,,0.0,0,4.0,2.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
350,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.4,0.6399999999999999,-53,-51,0,False,4,False,4,False,0,0,,,,0.0,-51.4,0.6399999999999999,4.399999999999999,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
355,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,0,0,,,,0.0,-51.0,0.0,4.799999999999997,,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
